Dependent,Independent,Date,v_t,F_t,LogLik_t
NBP,HH,2024-02-09,-0.011423651904696186,0.0021231345550857313,2.127759506412605
NBP,HH,2024-02-12,-0.03931298831354857,0.002066327012239749,1.798077359606594
NBP,HH,2024-02-13,0.006228307889779572,0.0020155968429994347,2.1748585192421914
NBP,HH,2024-02-14,0.003622485510251572,0.001967553120109863,2.1932090557878627
NBP,HH,2024-02-15,0.02153464714933273,0.0019454479832736321,2.0830067880066028
NBP,HH,2024-02-16,0.0017948089715678073,0.001965177628585761,2.1963281824472607
NBP,HH,2024-02-20,-0.008738762340554818,0.0019293874140305666,2.186547620256084
NBP,HH,2024-02-21,-0.022936585094044393,0.002247004034066929,2.0130761285208143
NBP,HH,2024-02-22,-0.03702537368728387,0.002088274236342836,1.8385377615676335
NBP,HH,2024-02-23,-0.008233130244395648,0.0019196996358241743,2.19119978103155
NBP,HH,2024-02-26,0.04588982491864835,0.00200088082880349,1.6619081119780463
NBP,HH,2024-02-27,0.03324444921762382,0.0019471123322449858,1.9179622009014308
NBP,HH,2024-02-28,0.030101236435332357,0.0024586380906363786,1.900869802390257
NBP,HH,2024-02-29,-0.053054094759336756,0.002238089421495772,1.5033019726226584
NBP,HH,2024-03-01,0.0350064493044413,0.002154106700045321,1.866805647552421
NBP,HH,2024-03-04,0.040564622578283416,0.002268501036289632,1.7626975517421055
NBP,HH,2024-03-05,0.010662828623901888,0.0022910074217392137,2.095629765382023
NBP,HH,2024-03-06,-0.03463174167216865,0.002216846564195939,1.866386426283354
NBP,HH,2024-03-07,-0.0035063094619243174,0.0020825409643047436,2.1651929913828183
NBP,HH,2024-03-08,0.018985678382736904,0.0020897853913983385,2.0801660731234257
NBP,HH,2024-03-11,-0.04334341853796708,0.002052136362943739,1.7177676431343474
NBP,HH,2024-03-12,0.007272302783107865,0.002019193428683962,2.1704941176672814
NBP,HH,2024-03-13,0.014495920534884466,0.001975169420933151,2.141418678833807
NBP,HH,2024-03-14,0.04078979963737561,0.0020859947318709097,1.7685117908380388
NBP,HH,2024-03-15,0.05832886800757375,0.0019737177672065212,1.3330892154283447
NBP,HH,2024-03-18,0.08279371496403298,0.0020433024785906934,0.500273024184426
NBP,HH,2024-03-19,0.012287281872497946,0.002099064896531936,2.128230138130986
NBP,HH,2024-03-20,-0.01660691709153994,0.002023645215992236,2.11434707261234
NBP,HH,2024-03-21,-0.04690915594471301,0.002007363910464946,1.6384287679692018
NBP,HH,2024-03-22,0.045826072764085346,0.001983339214597343,1.6631306663173655
NBP,HH,2024-03-25,0.04574808095505034,0.0019414860020666213,1.6642212896294502
NBP,HH,2024-03-26,-0.03492041487252662,0.0019112232042893173,1.8920477639680267
NBP,HH,2024-03-27,-0.020605512944058102,0.002127113062066091,2.0577526419520895
NBP,HH,2024-03-28,-0.03856523791806277,0.002160001052191669,1.805607702989907
NBP,HH,2024-04-02,-0.08556146951740518,0.0022932710429829006,0.5238091172925099
NBP,HH,2024-04-03,-0.03753100665904752,0.0021813448047108396,1.8220994981840501
NBP,HH,2024-04-04,0.02157839818563989,0.0020683529501637904,2.0590028832282123
NBP,HH,2024-04-05,0.01873902140295458,0.0020948657701189465,2.081382093517762
NBP,HH,2024-04-08,0.048592400832841776,0.0021795901170780256,1.6037042970499633
NBP,HH,2024-04-09,-0.026491157634638274,0.0022009354314363396,1.9810698812101926
NBP,HH,2024-04-10,-0.029566628864256206,0.0021995401231458154,1.9420948826966276
NBP,HH,2024-04-11,0.09933290207623235,0.002039609170081698,-0.24029199543162916
NBP,HH,2024-04-12,0.04642219289730187,0.002072446858088698,1.650652469929571
NBP,HH,2024-04-15,0.03891111074693132,0.0019958871860620794,1.8100961509145646
NBP,HH,2024-04-16,0.07632739357649099,0.0020584174508235815,0.7588368698506751
NBP,HH,2024-04-17,-0.03700715973885771,0.00203603095816541,1.8431145142227097
NBP,HH,2024-04-18,0.03146868165863648,0.002100622754408296,1.928111622530865
NBP,HH,2024-04-19,-0.048879126655104965,0.0020793242148967658,1.5944115024514978
NBP,HH,2024-04-22,-0.05942107157954002,0.0021319730152986605,1.3283409700531519
NBP,HH,2024-04-23,-0.046366261620816474,0.002147028178913272,1.6522442458298254
NBP,HH,2024-04-24,0.035041138288955054,0.0019488544811680027,1.8862917906158616
NBP,HH,2024-04-25,0.04667026152735243,0.001955952615822195,1.6427095136192502
NBP,HH,2024-04-26,-0.017440330559198802,0.0019431796726518949,2.1245114891094574
NBP,HH,2024-04-29,-0.09280615028597117,0.002740606245474185,0.45948524748247777
NBP,HH,2024-04-30,0.010776242144081571,0.0023663510995247552,2.079727303769017
NBP,HH,2024-05-01,-0.02550077925181027,0.002215554218165794,1.9904322674924961
NBP,HH,2024-05-02,0.06303262520751396,0.002357800343490906,1.2635282579665628
NBP,HH,2024-05-03,-0.02798951424622853,0.002470334105713891,1.9241982422063058
NBP,HH,2024-05-07,-0.004016108271701846,0.002491567394284717,2.0752463694579077
NBP,HH,2024-05-08,-0.02411344801634474,0.0024150870637031866,1.9736910205310154
NBP,HH,2024-05-09,-0.0021654053937774087,0.00254873451421637,2.0662207583145697
NBP,HH,2024-05-10,-0.03930692955242776,0.002444998562825183,1.7719586344265306
NBP,HH,2024-05-13,-0.029492831425897315,0.0026013515207085145,1.8897360068034943
NBP,HH,2024-05-14,0.00549099921237195,0.0025149140068208295,2.0678253469230246
NBP,HH,2024-05-15,0.0034549597327568904,0.0025950984284351247,2.05582701934945
NBP,HH,2024-05-16,0.00425413863505586,0.0026615471202874053,2.0420854723090787
NBP,HH,2024-05-17,0.00775535634691904,0.0027768575764943997,2.0134493592104525
NBP,HH,2024-05-20,0.015900734782205994,0.0028605437675139254,1.9652400035295212
NBP,HH,2024-05-21,0.030903677017208864,0.002723640957829571,1.8586306873805625
NBP,HH,2024-05-22,0.019455020140490387,0.0029085288628493567,1.9360485203094129
NBP,HH,2024-05-23,0.03279072023765872,0.0026822817329529777,1.8411729794901686
